row,col,id
8,12,8x12
9,12,9x12
10,12,10x12
11,12,11x12
12,12,12x12
13,12,13x12
14,12,14x12
15,12,15x12
16,12,16x12
17,12,17x12
18,12,18x12
19,12,19x12
20,12,20x12
21,12,21x12
22,12,22x12
23,12,23x12
24,12,24x12
25,12,25x12
26,12,26x12
27,12,27x12
28,12,28x12
29,12,29x12
30,12,30x12
31,12,31x12
32,12,32x12
2,13,2x13
3,13,3x13
4,13,4x13
5,13,5x13
6,13,6x13
7,13,7x13
8,13,8x13
9,13,9x13
10,13,10x13
11,13,11x13
12,13,12x13
13,13,13x13
14,13,14x13
15,13,15x13
16,13,16x13
17,13,17x13
18,13,18x13
19,13,19x13
20,13,20x13
21,13,21x13
22,13,22x13
23,13,23x13
24,13,24x13
25,13,25x13
26,13,26x13
27,13,27x13
28,13,28x13
29,13,29x13
30,13,30x13
31,13,31x13
32,13,32x13
2,14,2x14
3,14,3x14
4,14,4x14
5,14,5x14
6,14,6x14
7,14,7x14
8,14,8x14
9,14,9x14
10,14,10x14
11,14,11x14
12,14,12x14
13,14,13x14
14,14,14x14
15,14,15x14
16,14,16x14
17,14,17x14
18,14,18x14
19,14,19x14
20,14,20x14
21,14,21x14
22,14,22x14
23,14,23x14
24,14,24x14
25,14,25x14
26,14,26x14
27,14,27x14
28,14,28x14
29,14,29x14
30,14,30x14
31,14,31x14
32,14,32x14
2,15,2x15
3,15,3x15
4,15,4x15
5,15,5x15
6,15,6x15
7,15,7x15
8,15,8x15
9,15,9x15
10,15,10x15
11,15,11x15
12,15,12x15
13,15,13x15
14,15,14x15
15,15,15x15
16,15,16x15
17,15,17x15
18,15,18x15
19,15,19x15
20,15,20x15
21,15,21x15
22,15,22x15
23,15,23x15
24,15,24x15
25,15,25x15
26,15,26x15
27,15,27x15
28,15,28x15
29,15,29x15
30,15,30x15
31,15,31x15
32,15,32x15
2,16,2x16
3,16,3x16
4,16,4x16
5,16,5x16
6,16,6x16
7,16,7x16
8,16,8x16
9,16,9x16
10,16,10x16
11,16,11x16
12,16,12x16
13,16,13x16
14,16,14x16
15,16,15x16
16,16,16x16
17,16,17x16
18,16,18x16
19,16,19x16
20,16,20x16
21,16,21x16
22,16,22x16
23,16,23x16
24,16,24x16
25,16,25x16
26,16,26x16
27,16,27x16
28,16,28x16
29,16,29x16
30,16,30x16
31,16,31x16
32,16,32x16
2,17,2x17
3,17,3x17
4,17,4x17
5,17,5x17
6,17,6x17
7,17,7x17
8,17,8x17
9,17,9x17
10,17,10x17
11,17,11x17
12,17,12x17
13,17,13x17
14,17,14x17
15,17,15x17
16,17,16x17
17,17,17x17
18,17,18x17
19,17,19x17
20,17,20x17
21,17,21x17
22,17,22x17
23,17,23x17
24,17,24x17
25,17,25x17
26,17,26x17
27,17,27x17
28,17,28x17
29,17,29x17
30,17,30x17
31,17,31x17
32,17,32x17
2,18,2x18
3,18,3x18
4,18,4x18
5,18,5x18
6,18,6x18
7,18,7x18
8,18,8x18
9,18,9x18
10,18,10x18
11,18,11x18
12,18,12x18
13,18,13x18
14,18,14x18
15,18,15x18
16,18,16x18
17,18,17x18
18,18,18x18
19,18,19x18
20,18,20x18
21,18,21x18
22,18,22x18
23,18,23x18
24,18,24x18
25,18,25x18
26,18,26x18
27,18,27x18
28,18,28x18
29,18,29x18
30,18,30x18
31,18,31x18
32,18,32x18
2,19,2x19
3,19,3x19
4,19,4x19
5,19,5x19
6,19,6x19
7,19,7x19
8,19,8x19
9,19,9x19
10,19,10x19
11,19,11x19
12,19,12x19
13,19,13x19
14,19,14x19
15,19,15x19
16,19,16x19
17,19,17x19
18,19,18x19
19,19,19x19
20,19,20x19
21,19,21x19
22,19,22x19
23,19,23x19
24,19,24x19
25,19,25x19
26,19,26x19
27,19,27x19
28,19,28x19
29,19,29x19
30,19,30x19
31,19,31x19
32,19,32x19
2,20,2x20
3,20,3x20
4,20,4x20
5,20,5x20
6,20,6x20
7,20,7x20
8,20,8x20
9,20,9x20
10,20,10x20
11,20,11x20
12,20,12x20
13,20,13x20
14,20,14x20
15,20,15x20
16,20,16x20
17,20,17x20
18,20,18x20
19,20,19x20
20,20,20x20
21,20,21x20
22,20,22x20
23,20,23x20
24,20,24x20
25,20,25x20
26,20,26x20
27,20,27x20
28,20,28x20
29,20,29x20
30,20,30x20
31,20,31x20
32,20,32x20
2,21,2x21
3,21,3x21
4,21,4x21
5,21,5x21
6,21,6x21
7,21,7x21
8,21,8x21
9,21,9x21
10,21,10x21
11,21,11x21
12,21,12x21
13,21,13x21
14,21,14x21
15,21,15x21
16,21,16x21
17,21,17x21
18,21,18x21
19,21,19x21
20,21,20x21
21,21,21x21
22,21,22x21
23,21,23x21
24,21,24x21
25,21,25x21
26,21,26x21
27,21,27x21
28,21,28x21
29,21,29x21
30,21,30x21
31,21,31x21
32,21,32x21
2,22,2x22
3,22,3x22
4,22,4x22
5,22,5x22
6,22,6x22
7,22,7x22
8,22,8x22
9,22,9x22
10,22,10x22
11,22,11x22
12,22,12x22
13,22,13x22
14,22,14x22
15,22,15x22
16,22,16x22
17,22,17x22
18,22,18x22
19,22,19x22
20,22,20x22
21,22,21x22
22,22,22x22
23,22,23x22
24,22,24x22
25,22,25x22
26,22,26x22
27,22,27x22
28,22,28x22
29,22,29x22
30,22,30x22
31,22,31x22
32,22,32x22
2,23,2x23
3,23,3x23
4,23,4x23
5,23,5x23
6,23,6x23
7,23,7x23
8,23,8x23
9,23,9x23
10,23,10x23
11,23,11x23
12,23,12x23
13,23,13x23
14,23,14x23
15,23,15x23
16,23,16x23
17,23,17x23
18,23,18x23
19,23,19x23
20,23,20x23
21,23,21x23
22,23,22x23
23,23,23x23
24,23,24x23
25,23,25x23
26,23,26x23
27,23,27x23
28,23,28x23
29,23,29x23
30,23,30x23
31,23,31x23
32,23,32x23
2,24,2x24
3,24,3x24
4,24,4x24
5,24,5x24
6,24,6x24
7,24,7x24
8,24,8x24
9,24,9x24
10,24,10x24
11,24,11x24
12,24,12x24
13,24,13x24
14,24,14x24
15,24,15x24
16,24,16x24
17,24,17x24
18,24,18x24
19,24,19x24
20,24,20x24
21,24,21x24
22,24,22x24
23,24,23x24
24,24,24x24
25,24,25x24
26,24,26x24
27,24,27x24
28,24,28x24
29,24,29x24
30,24,30x24
31,24,31x24
32,24,32x24
2,25,2x25
3,25,3x25
4,25,4x25
5,25,5x25
6,25,6x25
7,25,7x25
8,25,8x25
9,25,9x25
10,25,10x25
11,25,11x25
12,25,12x25
13,25,13x25
14,25,14x25
15,25,15x25
16,25,16x25
17,25,17x25
18,25,18x25
19,25,19x25
20,25,20x25
21,25,21x25
22,25,22x25
23,25,23x25
24,25,24x25
25,25,25x25
26,25,26x25
27,25,27x25
28,25,28x25
29,25,29x25
30,25,30x25
31,25,31x25
32,25,32x25
2,26,2x26
3,26,3x26
4,26,4x26
5,26,5x26
6,26,6x26
7,26,7x26
8,26,8x26
9,26,9x26
10,26,10x26
11,26,11x26
12,26,12x26
13,26,13x26
14,26,14x26
15,26,15x26
16,26,16x26
17,26,17x26
18,26,18x26
19,26,19x26
20,26,20x26
21,26,21x26
22,26,22x26
23,26,23x26
24,26,24x26
25,26,25x26
26,26,26x26
27,26,27x26
28,26,28x26
29,26,29x26
30,26,30x26
31,26,31x26
32,26,32x26
2,27,2x27
3,27,3x27
4,27,4x27
5,27,5x27
6,27,6x27
7,27,7x27
8,27,8x27
9,27,9x27
10,27,10x27
11,27,11x27
12,27,12x27
13,27,13x27
14,27,14x27
15,27,15x27
16,27,16x27
17,27,17x27
18,27,18x27
19,27,19x27
20,27,20x27
21,27,21x27
22,27,22x27
23,27,23x27
24,27,24x27
25,27,25x27
26,27,26x27
27,27,27x27
28,27,28x27
29,27,29x27
30,27,30x27
31,27,31x27
32,27,32x27
2,28,2x28
3,28,3x28
4,28,4x28
5,28,5x28
6,28,6x28
7,28,7x28
8,28,8x28
9,28,9x28
10,28,10x28
11,28,11x28
12,28,12x28
13,28,13x28
14,28,14x28
15,28,15x28
16,28,16x28
17,28,17x28
18,28,18x28
19,28,19x28
20,28,20x28
21,28,21x28
22,28,22x28
23,28,23x28
24,28,24x28
25,28,25x28
26,28,26x28
27,28,27x28
28,28,28x28
29,28,29x28
30,28,30x28
31,28,31x28
32,28,32x28
2,29,2x29
3,29,3x29
4,29,4x29
5,29,5x29
6,29,6x29
7,29,7x29
8,29,8x29
9,29,9x29
10,29,10x29
11,29,11x29
12,29,12x29
13,29,13x29
14,29,14x29
15,29,15x29
16,29,16x29
17,29,17x29
18,29,18x29
19,29,19x29
20,29,20x29
21,29,21x29
22,29,22x29
23,29,23x29
24,29,24x29
25,29,25x29
26,29,26x29
27,29,27x29
28,29,28x29
29,29,29x29
30,29,30x29
31,29,31x29
32,29,32x29
2,30,2x30
3,30,3x30
4,30,4x30
5,30,5x30
6,30,6x30
7,30,7x30
8,30,8x30
9,30,9x30
10,30,10x30
11,30,11x30
12,30,12x30
13,30,13x30
14,30,14x30
15,30,15x30
16,30,16x30
17,30,17x30
18,30,18x30
19,30,19x30
20,30,20x30
21,30,21x30
22,30,22x30
23,30,23x30
24,30,24x30
25,30,25x30
26,30,26x30
27,30,27x30
28,30,28x30
29,30,29x30
30,30,30x30
31,30,31x30
32,30,32x30
2,31,2x31
3,31,3x31
4,31,4x31
5,31,5x31
6,31,6x31
7,31,7x31
8,31,8x31
9,31,9x31
10,31,10x31
11,31,11x31
12,31,12x31
13,31,13x31
14,31,14x31
15,31,15x31
16,31,16x31
17,31,17x31
18,31,18x31
19,31,19x31
20,31,20x31
21,31,21x31
22,31,22x31
23,31,23x31
24,31,24x31
25,31,25x31
26,31,26x31
27,31,27x31
28,31,28x31
29,31,29x31
30,31,30x31
31,31,31x31
32,31,32x31
2,32,2x32
3,32,3x32
4,32,4x32
5,32,5x32
6,32,6x32
7,32,7x32
8,32,8x32
9,32,9x32
10,32,10x32
11,32,11x32
12,32,12x32
13,32,13x32
14,32,14x32
15,32,15x32
16,32,16x32
17,32,17x32
18,32,18x32
19,32,19x32
20,32,20x32
21,32,21x32
22,32,22x32
23,32,23x32
24,32,24x32
25,32,25x32
26,32,26x32
27,32,27x32
28,32,28x32
29,32,29x32
30,32,30x32
31,32,31x32
32,32,32x32
2,33,2x33
3,33,3x33
4,33,4x33
5,33,5x33
6,33,6x33
7,33,7x33
8,33,8x33
9,33,9x33
10,33,10x33
11,33,11x33
12,33,12x33
13,33,13x33
14,33,14x33
15,33,15x33
16,33,16x33
17,33,17x33
18,33,18x33
19,33,19x33
20,33,20x33
21,33,21x33
22,33,22x33
23,33,23x33
24,33,24x33
25,33,25x33
26,33,26x33
27,33,27x33
28,33,28x33
29,33,29x33
30,33,30x33
31,33,31x33
32,33,32x33
2,34,2x34
3,34,3x34
4,34,4x34
5,34,5x34
6,34,6x34
7,34,7x34
8,34,8x34
9,34,9x34
10,34,10x34
11,34,11x34
12,34,12x34
13,34,13x34
14,34,14x34
15,34,15x34
16,34,16x34
17,34,17x34
18,34,18x34
19,34,19x34
20,34,20x34
21,34,21x34
22,34,22x34
23,34,23x34
24,34,24x34
25,34,25x34
26,34,26x34
27,34,27x34
28,34,28x34
29,34,29x34
30,34,30x34
31,34,31x34
32,34,32x34
